IMDB_ID,Title,Year,Release_Month,Age_Rating,Genre,Directors,Actors,Producers,Writers,Composers,Runtime,Cinematographers,Production_Companies,Country,Language,Average_Rating,Budget,Budget_Normalized,Revenue_Normalized,num_genre,num_directors,num_actors,num_producers,num_writers,num_composers,num_cinematographers,num_production_companies
tt9115530,The Eyes of Tammy Faye,2021.0,11,PG-13,"['Drama', 'History']",['Michael Showalter'],"['Jessica Chastain', 'Andrew Garfield', 'Cherry Jones', ""Vincent D'Onofrio"", 'Mark Wystrach', 'Sam Jaeger', 'Louis Cancelmi', 'Gabriel Olds', 'Fredric Lehne', 'Chandler Head']","['Kelly Carmichael', 'Rachel Shane', 'Gigi Pritzker', 'Jessica Chastain']",['Abe Sylvia'],['Theodore Shapiro'],126.0,['Mike Gioulakis'],"['Freckle Films', 'MWM Studios', 'Searchlight Pictures', 'Semi-Formal Productions', 'Talent One']",United States,English,6.325,0,-0.6254982016275963,-0.5111541415073897,2,1,10,4,1,1,1,5
tt1653690,Ong Bak 3,2010.0,8,R,"['Action', 'Adventure', 'History']","['Tony Jaa', 'Panna Rittikrai']","['Tony Jaa', 'Primrata Dej-Udom', 'Dan Chupong', 'Nirut Sirijanya', 'Petchtai Wongkamlao', 'Sarunyu Wongkrachang', 'Sorapong Chatree', 'Choomporn Theppitak', 'Santisuk Promsiri', 'Patthama Panthong']","['Tony Jaa', 'Panna Rittikrai', 'Akarapol Techaratanaprasert']","['Tony Jaa', 'Panna Rittikrai']",['Terdsak Janpan'],99.0,['Nattawut Kittikhun'],"['Lyara Films', 'Sahamongkolfilm']",Thailand,Thai,5.25,0,-0.6254982016275963,-0.5115002655906703,3,2,10,3,2,1,1,2
tt1175506,Me and Orson Welles,2008.0,11,PG-13,"['Drama', 'History', 'Comedy']",['Richard Linklater'],"['Zac Efron', 'Christian McKay', 'Claire Danes', 'Ben Chaplin', 'Zoe Kazan', 'Eddie Marsan', 'Kelly Reilly', 'James Tupper', 'Leo Bill', 'Patrick Kennedy']","['Richard Linklater', 'Ann Carli', 'Marc Samuelson']","['Holly Gent', 'Vincent Palmo Jr.']",['Michael J. McEvoy'],114.0,['Dick Pope'],"['CinemaNX', 'Isle of Man Film', 'Framestore', 'Hart-Lunsford Pictures', 'Detour Filmproduction']","United Kingdom, Isle of Man, United States",English,7.25,25000000,-0.0720364405156529,-0.5115230151991176,3,1,10,3,2,1,1,5
tt0422295,Fur: An Imaginary Portrait of Diane Arbus,2006.0,1,R,"['Drama', 'History']",['Steven Shainberg'],"['Nicole Kidman', 'Robert Downey Jr.', 'Ty Burrell', 'Harris Yulin', 'Jane Alexander', 'Emmy Clarke', 'Genevieve McCarthy', 'Boris McGiver', 'Marceline Hugot', 'Mary Duffy']","['Laura Bickford', 'Andrew Fierberg', 'Bonnie Timmermann']",['Erin Cressida Wilson'],['Carter Burwell'],122.0,['Bill Pope'],"['Iron Film', 'Pressman Film', 'River Road Entertainment']",United States,English,5.175,16800000,-0.2535718981603703,-0.5116503337546245,2,1,10,3,1,1,1,3
tt0085933,"Merry Christmas, Mr. Lawrence",1983.0,8,R,"['Drama', 'History', 'War']",['Nagisa Ōshima'],"['David Bowie', 'Tom Conti', 'Ryuichi Sakamoto', 'Takeshi Kitano', 'Jack Thompson', 'Johnny Ohkura', 'Alistair Browning', 'James Malcolm', 'Chris Broun', 'Yuya Uchida']",['Jeremy Thomas'],"['Nagisa Ōshima', 'Paul Mayersberg']",['Ryuichi Sakamoto'],123.0,['Tōichirō Narushima'],"['Recorded Picture Company', 'National Film Trustee Company', 'Antares-Nova', 'Oshima Productions', 'Broadbank Investments', 'Asahi Broadcasting Corporation']","United Kingdom, New Zealand, Japan","English, Japanese",7.1,0,-0.6254982016275963,-0.511683755214708,3,1,10,1,2,1,1,6
tt0041452,The Heiress,1949.0,10,NR,"['Drama', 'Romance', 'History']",['William Wyler'],"['Olivia de Havilland', 'Montgomery Clift', 'Ralph Richardson', 'Miriam Hopkins', 'Vanessa Brown', 'Mona Freeman', 'Ray Collins', 'Betty Linley', 'Selena Royle', 'Paul Lees']",['William Wyler'],"['Ruth Goetz', 'Augustus Goetz']",['Aaron Copland'],115.0,['Leo Tover'],['Paramount Pictures'],United States,"English, French",8.633333333333333,2600000,-0.5679381784719542,-0.5117193642415306,3,1,10,1,2,1,1,1
tt0120866,Titus,1999.0,2,R,"['Drama', 'History']",['Julie Taymor'],"['Anthony Hopkins', 'Jessica Lange', 'Jonathan Rhys Meyers', 'Matthew Rhys', 'Harry Lennix', 'Angus Macfadyen', 'Colm Feore', 'Alan Cumming', 'Laura Fraser', 'Raz Degan']","['Conchita Airoldi', 'Jody Patton', 'Julie Taymor']",['Julie Taymor'],['Elliot Goldenthal'],162.0,['Luciano Tovoli'],"['Clear Blue Sky Productions', 'Overseas FilmGroup', 'Urania Pictures', 'NDF International', 'Titus Productions', 'Fox Searchlight Pictures']","United Kingdom, Italy, United States","English, Latin",6.525,0,-0.6254982016275963,-0.5119382294795627,2,1,10,3,1,1,1,6
tt0083851,The Draughtsman's Contract,1982.0,9,R,"['History', 'Mystery', 'Drama']",['Peter Greenaway'],"['Anthony Higgins', 'Janet Suzman', 'Dave Hill', 'Anne-Louise Lambert', 'Hugh Fraser', 'Neil Cunningham', 'David Meyer', 'Tony Meyer', 'Nicholas Amer', 'Suzan Crowley']",['David Payne'],['Peter Greenaway'],['Michael Nyman'],108.0,['Curtis Clark'],"['BFI', 'Film4 Productions']",United Kingdom,"English, German, Dutch",8.0,370800,-0.6172892567867839,-0.5119568699365915,3,1,10,1,1,1,1,2
tt0070184,Hitler: The Last Ten Days,1973.0,0,PG,"['Drama', 'War', 'History']",['Ennio De Concini'],"['Alec Guinness', 'Simon Ward', 'Adolfo Celi', 'Diane Cilento', 'Gabriele Ferzetti', 'Eric Porter', 'Doris Kunstmann', 'Joss Ackland', 'John Barron', 'John Bennett']",['Wolfgang Reinhardt'],"['Ennio De Concini', 'Maria Pia Fusco', 'Wolfgang Reinhardt']",[],108.0,['Ennio Guarnieri'],"['West Film', 'Wolfgang Reinhardt Productions', 'World Film Services']","United Kingdom, Italy",English,5.466666666666666,0,-0.6254982016275963,-0.5119907745069473,3,1,10,1,3,0,1,3
tt20561198,The Promised Land,2023.0,10,NR,"['Action', 'Drama', 'History']",['Nikolaj Arcel'],"['Mads Mikkelsen', 'Amanda Collin', 'Simon Bennebjerg', 'Kristine Kujath Thorp', 'Gustav Lindh', 'Jacob Ulrik Lohmann', 'Morten Hee Andersen', 'Magnus Krepper', 'Søren Malling', 'Morten Burian']",['Louise Vesth'],"['Nikolaj Arcel', 'Anders Thomas Jensen']",['Dan Romer'],127.0,['Rasmus Videbæk'],"['Zentropa International Berlin', 'Zentropa International Sweden', 'Zentropa Entertainments', 'Film i Väst']","Denmark, Sweden, Norway, Germany","Danish, Swedish, German, Norwegian",8.2,8500000,-0.4373212028495355,-0.512008796148571,3,1,10,1,2,1,1,4
tt0114938,Wild Bill,1995.0,2,R,"['Western', 'Action', 'Drama', 'History']",['Walter Hill'],"['Jeff Bridges', 'Ellen Barkin', 'John Hurt', 'Diane Lane', 'Keith Carradine', 'David Arquette', 'Christina Applegate', 'Bruce Dern', 'James Gammon', 'Marjoe Gortner']","['Richard D. Zanuck', 'Lili Fini Zanuck']",['Walter Hill'],['Van Dyke Parks'],98.0,['Lloyd Ahern II'],"['United Artists', 'The Zanuck Company']",United States,"English, Sioux, Cantonese",5.3,30000000,0.0386559117067356,-0.5122948517119096,4,1,10,2,1,1,1,2
tt3833480,The Outpost,2019.0,6,R,"['War', 'Drama', 'History', 'Action']",['Rod Lurie'],"['Scott Eastwood', 'Caleb Landry Jones', 'Orlando Bloom', 'Ernest Cavazos', 'Taylor John Smith', 'Cory Hardrict', 'Milo Gibson', 'Bobby Lockwood', 'Jacob Scipio', 'Jack Kesy']","['Les Weldon', 'Paul Michael Merryman', 'Paul Tamasy', 'Marc Frydman', 'Jeffrey Greenstein', 'Jonathan Yunger']","['Paul Tamasy', 'Eric Johnson']",[],123.0,['Lorenzo Senatore'],"['Millennium Media', 'York Films', 'Perfection Hunter Productions']",United States,English,7.475,18000000,-0.227005733626997,-0.5126234209792231,4,1,10,6,2,0,1,3
tt0441881,Danger Close: The Battle of Long Tan,2019.0,1,R,"['War', 'Action', 'Drama', 'History']",['Kriv Stenders'],"['Travis Fimmel', 'Luke Bracey', 'Daniel Webber', 'Alexander England', 'Aaron Glenane', 'Nicholas Hamilton', 'Myles Pollard', 'Matt Doran', 'Anthony Hayes', 'Richard Roxburgh']","['Martin Walsh', 'John Schwarz', 'Stuart Beattie', 'Tony H. Noun', 'Silvio Salom', 'Andrew Mann', 'Michael Schwarz']","['Stuart Beattie', 'Jack Brislee', 'James Nicholas', 'Karel Segers', 'Paul Sullivan']",['Caitlin Yeo'],118.0,['Ben Nott'],"['Red Dune Films', 'Full Clip Productions', 'Deeper Water Films', 'Sunjive Studios', 'THN Nominees', 'Hoosegow Productions', 'Ingenious Media']",Australia,"English, Vietnamese",6.9,23934823,-0.0956178300482904,-0.5129224173840168,4,1,10,7,5,1,1,7
tt5822848,The Inventor,2023.0,11,PG,"['Animation', 'Drama', 'Family', 'History']","['Pierre-Luc Granjon', 'Jim Capobianco']","['Stephen Fry', 'Daisy Ridley', 'Marion Cotillard', 'Matt Berry', 'Natalie Palamides', 'Jim Capobianco', 'Ben Stranahan', 'Jane Osborn', 'Gauthier Battoue', 'John Gilkey']","['Adrian Politowski', 'Robert Rippberger', 'Jim Capobianco']",['Jim Capobianco'],[],100.0,['Marijke Van Kets'],"['Foliascope', 'Leo & King', 'Curiosity Studio', 'Aerial Contrivance Workshop', 'SIE Films', 'Blue Fox Entertainment', 'Former Prodigy Media', 'Slated', 'Leveller Media', 'Tip-Top Productions', 'Carte Blanche', 'Moo Studios', 'Curiosity Rights', 'The Exchange']","United States, France, Ireland, Iran",English,6.0,10000000,-0.4041134971828189,-0.513143926158034,4,2,10,3,1,0,1,14
tt7050946,American Traitor: The Trial of Axis Sally,2021.0,8,R,"['History', 'Drama']",['Michael Polish'],"['Meadow Williams', 'Al Pacino', 'Thomas Kretschmann', 'Mitch Pileggi', 'Lala Kent', 'Carsten Nørgaard', 'Jasper Polish', 'John D. Hickman', 'Swen Temmel', 'Jesy McKinney']",['Randall Emmett'],"['Vance Owen', 'Darryl Hicks']",['Kubilay Uner'],109.0,['Jayson Crothers'],"['Diamond Film Productions', 'EFO Films', 'SSS Entertainment', 'River Bay Films']",United States,English,3.925,0,-0.6254982016275963,-0.5132880504371755,2,1,10,1,2,1,1,4
tt0119859,Paradise Road,1997.0,3,R,"['War', 'Drama', 'History']",['Bruce Beresford'],"['Glenn Close', 'Frances McDormand', 'Pauline Collins', 'Cate Blanchett', 'Julianna Margulies', 'Jennifer Ehle', 'Wendy Hughes', 'Johanna ter Steege', 'Elizabeth Spriggs', 'Pamela Rabe']",[],['Bruce Beresford'],['Ross Edwards'],122.0,['Peter James'],"['Samson Productions', 'Fox Searchlight Pictures', 'Village Roadshow Entertainment', 'Australian Film Commission', 'Pacific Film and Television Commission']","Australia, United States","English, Japanese, Dutch, Malay",5.625,16000000,-0.2712826745159525,-0.5133092855763417,3,1,10,0,1,1,1,5
tt0092034,Sweet Country,1987.0,4,R,"['Drama', 'History']",['Mihalis Kakogiannis'],"['Jane Alexander', 'John Cullum', 'Carole Laure', 'Franco Nero', 'Joanna Pettet', 'Randy Quaid', 'Irene Papas', 'Jean-Pierre Aumont', 'Pierre Vaneck', 'Katia Dandoulaki']",[],"['Mihalis Kakogiannis', 'Caroline Richards']",[],150.0,[],[],"Greece, United States",English,4.85,3200000,-0.5546550962052675,-0.5133478258340309,2,1,10,0,2,0,0,0
tt9795368,The Conquest of Siberia,2019.0,3,R,"['History', 'Action', 'Drama']",['Igor Zaytsev'],"['Ilya Malanin', 'Dmitriy Dyuzhev', 'Agata Mutsenietse', 'Dmitri Nazarov', 'Pavel Tabakov', 'Andrey Burkovskiy', 'Ekaterina Guseva', 'Ivan Kolesnikov', 'Evgeniy Dyatlov', 'Yuliya Makarova']","['Sergey Titinkov', 'Denis Zhalinsky', 'Alexey Trotsyuk', 'Eduard Iloyan', 'Oleg Urushev', 'Vitaly Shlyappo']","['Alexey Permyakov', 'Igor Zaytsev']",[],108.0,['Yury Korobeynikov'],"['Yellow, Black & White', 'Cinema Foundation of Russia', 'Solivs  Film Company', 'Channel One', 'All Media A Start Company', 'START Studio']",Russia,"Russian, Russian Sign ",6.0,0,-0.6254982016275963,-0.5135388660916524,3,1,10,6,2,0,1,6
tt1035730,A Woman in Berlin,2008.0,10,NR,"['Drama', 'War', 'History']",['Max Färberböck'],"['Nina Hoss', 'Evgeniy Sidikhin', 'Juliane Köhler', 'August Diehl', 'Irm Hermann', 'Rüdiger Vogler', 'Ulrike Krumbiegel', 'Isabell Gerschke', 'Rolf Kanies', 'Jördis Triebel']",['Günter Rohrbach'],"['Catharina Schuchmann', 'Max Färberböck']",['Zbigniew Preisner'],131.0,['Benedict Neuenfels'],"['ZDF', 'Tempus', 'Constantin Film']","Germany, Poland","German, Russian, Georgian",7.3,0,-0.6254982016275963,-0.5140863928764882,3,1,10,1,2,1,1,3
tt12374656,Emily,2022.0,10,R,"['History', 'Drama', 'Romance']","[""Frances O'Connor""]","['Emma Mackey', 'Fionn Whitehead', 'Oliver Jackson-Cohen', 'Alexandra Dowling', 'Gemma Jones', 'Adrian Dunbar', 'Amelia Gething', 'Veronica Roberts', 'Gerald Lepkowski', 'Paul Warriner']","['Piers Tempest', 'Jo Bamford', 'Robert Patterson', 'David Barron', 'Robert Connolly']","[""Frances O'Connor""]",['Abel Korzeniowski'],130.0,['Nanu Segal'],"['Tempo Productions', 'Arenamedia', 'Ingenious Media', 'Embankment Films']","United Kingdom, United States, Australia","English, French",7.066666666666666,0,-0.6254982016275963,-0.5141084748156824,3,1,10,5,1,1,1,4
tt0054892,Francis of Assisi,1961.0,5,NR,"['History', 'Drama']",['Michael Curtiz'],"['Bradford Dillman', 'Dolores Hart', 'Stuart Whitman', 'Cecil Kellaway', 'Eduard Franz', 'Athene Seyler', 'Finlay Currie', 'Mervyn Johns', 'Russell Napier', 'John Welsh']",['Plato A. Skouras'],"['Eugene Vale', 'James Forsyth', 'Jack W. Thomas']",['Mario Nascimbene'],105.0,['Piero Portalupi'],"['Perseus Productions', '20th Century Fox']",United States,English,6.949999999999999,2000000,-0.5812212607386408,-0.5144334668956977,2,1,10,1,3,1,1,2
tt3576728,Bilal: A New Breed of Hero,2015.0,11,PG-13,"['Action', 'Adventure', 'Animation', 'History']","['Ayman Jamal', 'Khurram H. Alavi']","['Adewale Akinnuoye-Agbaje', 'China Anne McClain', 'Ian McShane', 'Jacob Latimore', 'Cynthia Kaye McWilliams', 'Fred Tatasciore', 'Mick Wingert', 'Thomas Ian Nicholas', 'Jon Curry', 'Michael Gross']",['Ayman Jamal'],"['Michael Wolfe', 'Alexander Kronemer', 'Ayman Jamal', 'Yassin Kamel', 'Khurram H. Alavi']",['Atli Örvarsson'],105.0,[],"['Barajoun Entertainment', 'Resnick Interactive Development']",United Arab Emirates,English,6.35,30000000,0.0386559117067356,-0.5147048771611145,4,2,10,1,5,1,0,2
tt0006864,Intolerance: Love's Struggle Throughout the Ages,1916.0,11,NR,"['Drama', 'History']",['D.W. Griffith'],"['Lillian Gish', 'Mae Marsh', 'Robert Harron', 'F.A. Turner', 'Sam De Grasse', 'Vera Lewis', 'Lillian Langdon', 'Olga Grey', 'Erich von Ritzau', 'Bessie Love']",[],"['Anita Loos', 'Frank E. Woods', 'Tod Browning']",[],163.0,['Billy Bitzer'],"['Triangle Film Corporation', 'Wark Producing Corp.']",United States,English,8.625,385907,-0.6169548109137792,-0.5147048771611145,2,1,10,0,3,0,1,2
tt0093509,Matewan,1987.0,1,PG-13,"['Drama', 'History']",['John Sayles'],"['Chris Cooper', 'James Earl Jones', 'Mary McDonnell', 'Will Oldham', 'David Strathairn', 'Ken Jenkins', 'Kevin Tighe', 'Gordon Clapp', 'Bob Gunton', 'Jace Alexander']","['Peggy Rajski', 'Maggie Renzi']",['John Sayles'],['Mason Daring'],135.0,['Haskell Wexler'],"['Cinecom Entertainment Group', 'Film Gallery', 'Goldcrest', 'Red Dog Films', 'Winwood Productions']",United States,"English, Italian",8.0,4000000,-0.5369443198496854,-0.5150829082351974,2,1,10,2,1,1,1,5
tt9179096,Minamata,2020.0,7,R,"['Drama', 'History']",['Andrew Levitas'],"['Johnny Depp', 'Minami', 'Hiroyuki Sanada', 'Bill Nighy', 'Jun Kunimura', 'Ryo Kase', 'Tadanobu Asano', 'Akiko Iwase', 'Katherine Jenkins', 'Lily Robinson']","['Kevan Van Thompson', 'Bill Johnson', 'Gabrielle Tana', 'David Kessler', 'Zach Avery', 'Johnny Depp', 'Andrew Levitas', 'Sam Sarkar']","['Jason Forman', 'David K. Kessler', 'Stephen Deuters', 'Andrew Levitas']",['Ryuichi Sakamoto'],115.0,['Benoît Delhomme'],"['Metalwork Pictures', 'Infinitum Nihil', 'Head Gear Films', 'Kreo Films', 'Metrol Technology', 'Work in Progress']","United Kingdom, United States, United Arab Emirates, Japan","English, Japanese, Persian",6.85,0,-0.6254982016275963,-0.5153898678171784,2,1,10,8,4,1,1,6
tt0088866,Burke & Wills,1985.0,10,PG-13,"['History', 'Adventure', 'Drama']",['Graeme Clifford'],"['Jack Thompson', 'Nigel Havers', 'Greta Scacchi', 'Matthew Fargher', 'Ralph Cotterill', 'Drew Forsythe', 'Chris Haywood', 'Monroe Reimers', 'Ron Blanchard', 'Barry Hill']","['Graeme Clifford', 'John Sexton']",['Michael Thomas'],['Peter Sculthorpe'],140.0,['Russell Boyd'],"['Hoyts Edgley', 'Greater Union Organisation (GUO)']",Australia,English,5.6,9000000,-0.4262519676272966,-0.5155191079573646,3,1,10,2,1,1,1,2
tt1396484,It,2017.0,11,R,"['Horror', 'Thriller']",['Andy Muschietti'],"['Bill Skarsgård', 'Jaeden Martell', 'Sophia Lillis', 'Jack Dylan Grazer', 'Finn Wolfhard', 'Jeremy Ray Taylor', 'Wyatt Oleff', 'Chosen Jacobs', 'Nicholas Hamilton', 'Jackson Robert Scott']","['Seth Grahame-Smith', 'David Katzenberg', 'Roy Lee', 'Dan Lin', 'Barbara Muschietti']","['Cary Joji Fukunaga', 'Chase Palmer', 'Gary Dauberman']",['Benjamin Wallfisch'],135.0,['Chung Chung-hoon'],"['New Line Cinema', 'Vertigo Entertainment', 'Lin Pictures', 'KatzSmith Productions']","United States, Canada","English, Hebrew",7.475,35000000,0.1493482639291243,3.2985707465474987,2,1,10,5,3,1,1,4
tt0070047,The Exorcist,1973.0,2,R,['Horror'],['William Friedkin'],"['Ellen Burstyn', 'Linda Blair', 'Jason Miller', 'Max von Sydow', 'Lee J. Cobb', ""William O'Malley"", 'Kitty Winn', 'Jack MacGowran', 'Barton Heyman', 'Peter Masterson']",['William Peter Blatty'],['William Peter Blatty'],['Jack Nitzsche'],122.0,['Owen Roizman'],"['Hoya Productions', 'Warner Bros. Pictures']",United States,"English, Latin, Greek, French, German, Arabic, Kurdish",7.975,12000000,-0.3598365562938634,1.871296122438797,1,1,10,1,1,1,1,2
tt5814060,The Nun,2018.0,11,R,['Horror'],['Corin Hardy'],"['Taissa Farmiga', 'Demián Bichir', 'Bonnie Aarons', 'Jonas Bloquet', 'Ingrid Bisu', 'Patrick Wilson', 'Vera Farmiga', 'Lili Taylor', 'Charlotte Hope', 'Sandra Teles']","['Peter Safran', 'James Wan']",['Gary Dauberman'],['Abel Korzeniowski'],96.0,['Maxime Alexandre'],"['New Line Cinema', 'Atomic Monster', 'The Safran Company']",United States,"English, French, Romanian, Latin",4.575,22000000,-0.1384518518490861,1.462968345514527,1,1,10,2,1,1,1,3
tt18412256,Alien: Romulus,2024.0,1,R,"['Horror', 'Science Fiction']",['Fede Álvarez'],"['Cailee Spaeny', 'David Jonsson', 'Archie Renaux', 'Isabela Merced', 'Spike Fearn', 'Aileen Wu', 'Rosie Ede', 'Soma Simon', 'Bence Okeke', 'Viktor Orizu']","['Walter Hill', 'Michael A. Pruss', 'Ridley Scott']","['Fede Álvarez', 'Rodo Sayagues']",['Benjamin Wallfisch'],119.0,['Galo Olivares'],"['20th Century Studios', 'Scott Free Productions', 'Brandywine Productions']","United Kingdom, United States, Hungary, Australia, New Zealand, Canada",English,7.175,80000000,1.1455794339306222,1.3803648755041906,2,1,10,3,2,1,1,3
tt5140878,Annabelle: Creation,2017.0,1,R,['Horror'],['David F. Sandberg'],"['Stephanie Sigman', 'Talitha Eliana Bateman', 'Lulu Wilson', 'Anthony LaPaglia', 'Miranda Otto', 'Grace Caroline Currey', 'Philippa Coulthard', 'Samara Lee', 'Tayler Buck', 'Lou Lou Safran']","['Peter Safran', 'James Wan']",['Gary Dauberman'],['Benjamin Wallfisch'],109.0,['Maxime Alexandre'],"['Atomic Monster', 'New Line Cinema', 'The Safran Company', 'RatPac Entertainment']",United States,"English, Spanish",6.575,15000000,-0.2934211449604303,1.1400411765113627,1,1,10,2,1,1,1,4
tt8332922,A Quiet Place Part II,2020.0,8,PG-13,"['Science Fiction', 'Thriller', 'Horror']",['John Krasinski'],"['Emily Blunt', 'John Krasinski', 'Millicent Simmonds', 'Noah Jupe', 'Cillian Murphy', 'Djimon Hounsou', 'Okieriete Onaodowan', 'Scoot McNairy', 'Zachary Golinger', 'Blake DeLong']","['John Krasinski', 'Brad Fuller', 'Michael Bay', 'Andrew Form']",['John Krasinski'],['Marco Beltrami'],97.0,['Polly Morgan'],"['Paramount Pictures', 'Platinum Dunes', 'Sunday Night Productions']",United States,"English, American Sign ",7.725,55000000,0.592117672818679,1.08999344926084,3,1,10,4,1,1,1,3
tt4589218,Five Nights at Freddy's,2023.0,10,PG-13,"['Horror', 'Thriller']",['Emma Tammi'],"['Josh Hutcherson', 'Piper Rubio', 'Elizabeth Lail', 'Matthew Lillard', 'Mary Stuart Masterson', 'Kat Conner Sterling', 'David Lind', 'Christian Stokes', 'Joseph Poliquin', 'Grant Feely']","['Scott Cawthon', 'Jason Blum']","['Emma Tammi', 'Seth Cuddeback', 'Scott Cawthon']","['Andrew Grush', 'Taylor Stewart']",109.0,['Lyn Moncrief'],"['Blumhouse Productions', 'Scott Cawthon Productions']",United States,English,4.825,20000000,-0.1827287927380416,1.0887551073556443,2,1,10,2,3,2,1,2
tt9619824,Final Destination Bloodlines,2025.0,8,R,"['Horror', 'Mystery']","['Adam B. Stein', 'Zach Lipovsky']","['Kaitlyn Santa Juana', 'Teo Briones', 'Rya Kihlstedt', 'Richard Harmon', 'Owen Patrick Joyner', 'Anna Lore', 'Alex Zahara', 'April Telek', 'Andrew Tinpo Lee', 'Tony Todd']","['Sheila Hanahan Taylor', 'Jon Watts', 'Dianne McGunigle', 'Craig Perry', 'Toby Emmerich']","['Guy Busick', 'Lori Evans Taylor']",['Tim Wynn'],110.0,['Christian Sebaldt'],"['New Line Cinema', 'Practical Pictures', 'Freshman Year', 'Fireside Films', 'Domain Entertainment']","United States, Canada",English,7.675,50000000,0.4814253205962903,1.021618358435477,2,2,10,5,2,1,1,5
tt10160976,The Nun II,2023.0,11,R,['Horror'],['Michael Chaves'],"['Taissa Farmiga', 'Jonas Bloquet', 'Storm Reid', 'Anna Popplewell', 'Bonnie Aarons', 'Katelyn Rose Downey', 'Suzanne Bertish', ""Léontine d'Oncieu"", 'Anouk Darwin Homewood', 'Peter Hudson']","['James Wan', 'Peter Safran']","['Akela Cooper', 'Ian B. Goldberg', 'Richard Naing']",['Marco Beltrami'],110.0,['Tristan Nyby'],"['New Line Cinema', 'Atomic Monster', 'The Safran Company']",United States,"English, French, Italian, Romanian",5.525,38500000,0.2268329104847964,0.9396230916889128,1,1,10,2,3,1,1,3
tt1502407,Halloween (2018),2018.0,10,R,"['Horror', 'Thriller']",['David Gordon Green'],"['Jamie Lee Curtis', 'Judy Greer', 'Andi Matichak', 'James Jude Courtney', 'Nick Castle', 'Haluk Bilginer', 'Will Patton', 'Rhian Rees', 'Jefferson Hall', 'Toby Huss']","['Jason Blum', 'Malek Akkad', 'Bill Block', 'John Carpenter']","['David Gordon Green', 'Danny McBride', 'Jeff Fradley']","['John Carpenter', 'Cody Carpenter', 'Daniel Davies']",106.0,['Michael Simmonds'],"['Universal Pictures', 'Blumhouse Productions', 'Trancas International Films', 'Rough House Pictures', 'Miramax']",United States,English,6.925,10000000,-0.4041134971828189,0.8868027403027938,2,1,10,4,3,3,1,5
